i,joint_names,positions,pulse_position
1932,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -0.7470898628234863, 1.8389654159545898, 7.549790126404332e-08, -1.0820046663284302, 1.823293685913086, 1.5893254712295857e-08, -1.0820046663284302, 1.823293685913086, -4.371138828673793e-08, -0.7470898628234863, 1.8389654159545898]","[1510, 1505.0789072380735, 300.1097794636104, 1570, 542.7600852492341, 1981.2624296677861, 1630, 2004.710637452816, 333.83909071325337, 1570, 429.1590458389688, 1859.2166825306597]"
1933,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.750080406665802, 1.8259083032608032, 7.549790126404332e-08, -1.0854095220565796, 1.8222432136535645, 1.5893254712295857e-08, -1.0854095220565796, 1.8222432136535645, 4.569557887634801e-08, -0.750080406665802, 1.8259083032608032]","[1510, 1511.1036235168212, 297.97892524690417, 1570, 544.468044413165, 1980.1209453105057, 1630, 2011.0190672679805, 333.6467526896823, 1570, 430.87693682608153, 1846.015780797894]"
1934,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.750080406665802, 1.8259083032608032, 7.549790126404332e-08, -1.0854095220565796, 1.8222432136535645, 1.5893254712295857e-08, -1.0854095220565796, 1.8222432136535645, 4.569557887634801e-08, -0.750080406665802, 1.8259083032608032]","[1510, 1511.1036235168212, 297.97892524690417, 1570, 544.468044413165, 1980.1209453105057, 1630, 2011.0190672679805, 333.6467526896823, 1570, 430.87693682608153, 1846.015780797894]"
1935,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7640318870544434, 1.8218871355056763, 1.5893254712295857e-08, -1.0991746187210083, 1.8221631050109863, 7.549790126404332e-08, -1.0991746187210083, 1.8221631050109863, 1.5893254712295857e-08, -0.7640318870544434, 1.8218871355056763]","[1510, 1539.2101203421582, 297.3226911721862, 1570, 551.3729545965944, 1980.0338961175764, 1630, 2036.5226871390341, 333.63208506010443, 1570, 438.89123913370776, 1841.9503306764705]"
1936,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7640318870544434, 1.8218871355056763, 1.5893254712295857e-08, -1.0991746187210083, 1.8221631050109863, 7.549790126404332e-08, -1.0991746187210083, 1.8221631050109863, 1.5893254712295857e-08, -0.7640318870544434, 1.8218871355056763]","[1510, 1539.2101203421582, 297.3226911721862, 1570, 551.3729545965944, 1980.0338961175764, 1630, 2036.5226871390341, 333.63208506010443, 1570, 438.89123913370776, 1841.9503306764705]"
1937,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7698965072631836, 1.823293685913086, -1.3909067675399456e-08, -1.1161580085754395, 1.8338624238967896, 7.549790126404332e-08, -1.1161580085754395, 1.8338624238967896, 1.5893254712295857e-08, -0.7698965072631836, 1.823293685913086]","[1510, 1551.0249188213909, 297.5522330270302, 1570, 559.8922395979162, 1992.7468348724412, 1630, 2067.989078514884, 335.77419195652857, 1570, 442.26011741493477, 1843.372370460138]"
1938,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.775747537612915, 1.8246535062789917, 1.5893254712295857e-08, -1.136968731880188, 1.853796124458313, -4.371138828673793e-08, -1.136968731880188, 1.853796124458313, 1.5893254712295857e-08, -0.775747537612915, 1.8246535062789917]","[1510, 1562.8123393221979, 297.7741487773654, 1570, 570.3314089531757, 2014.407575713002, 1630, 2106.546655649633, 339.4239871164765, 1570, 445.6211891240002, 1844.7471655963611]"
1939,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7801268100738525, 1.8256428241729736, 1.5893254712295857e-08, -1.1542454957962036, 1.8724632263183594, 7.549790126404332e-08, -1.1542454957962036, 1.8724632263183594, 1.5893254712295857e-08, -0.7801268100738525, 1.8256428241729736]","[1510, 1571.6347727910386, 297.93560041338117, 1570, 578.9978575810795, 2034.6919807278584, 1630, 2138.556603001084, 342.84187221055487, 1570, 448.1368227637098, 1845.7473781707029]"
1940,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7859534621238708, 1.8269212245941162, 1.5893254712295857e-08, -1.1785632371902466, 1.9005008935928345, 4.569557887634801e-08, -1.1785632371902466, 1.9005008935928345, 1.5893254712295857e-08, -0.7859534621238708, 1.8269212245941162]","[1510, 1583.373081041073, 298.1442288438708, 1570, 591.1962332469506, 2065.158809640626, 1630, 2183.6118937669626, 347.97547708230326, 1570, 451.48389057797664, 1847.0398567400775]"
1941,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7903141975402832, 1.8278493881225586, 4.569557887634801e-08, -1.1972261667251587, 1.9229114055633545, 4.569557887634801e-08, -1.1972261667251587, 1.9229114055633545, 4.569557887634801e-08, -0.7903141975402832, 1.8278493881225586]","[1510, 1592.1581699867104, 298.2957003992412, 1570, 600.5580165558357, 2089.510950900072, 1630, 2218.1900934078444, 352.07876828352863, 1570, 453.9888757793431, 1847.978241497738]"
1942,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7946667075157166, 1.8287513256072998, 4.569557887634801e-08, -1.2158663272857666, 1.9458444118499756, 1.5893254712295857e-08, -1.2158663272857666, 1.9458444118499756, 4.569557887634801e-08, -0.7946667075157166, 1.8287513256072998]","[1510, 1600.9266880506689, 298.44289199799954, 1570, 609.9083783886229, 2114.4308549759003, 1630, 2252.7261072741067, 356.27772647945574, 1570, 456.4891359501907, 1848.890111402241]"
1943,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7990109920501709, 1.8296269178390503, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -0.7990109920501709, 1.8296269178390503]","[1510, 1609.6786352329486, 298.5857841857976, 1570, 619.1018892695512, 2139.41993207111, 1630, 2286.6827845601165, 360.48834020245806, 1570, 458.9846710905195, 1849.7753459315263]"
1944,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7990109920501709, 1.8296269178390503, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -0.7990109920501709, 1.8296269178390503]","[1510, 1609.6786352329486, 298.5857841857976, 1570, 619.1018892695512, 2139.41993207111, 1630, 2286.6827845601165, 360.48834020245806, 1570, 458.9846710905195, 1849.7753459315263]"
1945,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8033468127250671, 1.8304762840270996, 1.0530022365173863e-07, -1.2519638538360596, 1.9915480613708496, -4.371138828673793e-08, -1.2519638538360596, 1.9915480613708496, 4.569557887634801e-08, -0.8033468127250671, 1.8304762840270996]","[1510, 1618.4135312181388, 298.72439641698355, 1570, 628.0157832801434, 2164.0942330668877, 1630, 2319.606683405691, 364.6459147292192, 1570, 461.4753442429231, 1850.6340656076543]"
1946,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8076741099357605, 1.8312993049621582, 4.569557887634801e-08, -1.2689719200134277, 2.013701915740967, 4.569557887634801e-08, -1.2689719200134277, 2.013701915740967, 4.569557887634801e-08, -0.8076741099357605, 1.8312993049621582]","[1510, 1627.1312559273863, 298.85870923720927, 1570, 636.5474465304301, 2188.1674801114877, 1630, 2351.11879444304, 368.7022127660382, 1570, 463.96112116804994, 1851.4661499085646]"
1947,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8119928240776062, 1.8320960998535156, 4.569557887634801e-08, -1.2850468158721924, 2.035112142562866, 1.5893254712295857e-08, -1.2850468158721924, 2.035112142562866, 4.569557887634801e-08, -0.8119928240776062, 1.8320960998535156]","[1510, 1635.8316892818389, 298.9887421008229, 1570, 644.6110086556116, 2211.4326722967235, 1630, 2380.901951324759, 372.62235503900837, 1570, 466.4419676265484, 1852.2717193563174]"
1948,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8163028359413147, 1.8328666687011719, 4.569557887634801e-08, -1.3000481128692627, 2.055649518966675, 4.569557887634801e-08, -1.3000481128692627, 2.055649518966675, 4.569557887634801e-08, -0.8163028359413147, 1.8328666687011719]","[1510, 1644.5145911237905, 299.1144950078244, 1570, 652.1360272533665, 2233.749390984001, 1630, 2408.6959716293695, 376.3826812647035, 1570, 468.91781513971534, 1853.0507739509123]"
1949,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8220356702804565, 1.833853006362915, 1.5893254712295857e-08, -1.318186640739441, 2.081541061401367, 4.569557887634801e-08, -1.318186640739441, 2.081541061401367, 4.569557887634801e-08, -0.8220356702804565, 1.833853006362915]","[1510, 1656.0638952596053, 299.27546028513433, 1570, 661.2347578221728, 2261.8841564736954, 1630, 2442.3025732464125, 381.1233377208424, 1570, 472.2109902145862, 1854.047973473759]"
1950,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8220356702804565, 1.833853006362915, 1.5893254712295857e-08, -1.318186640739441, 2.081541061401367, 4.569557887634801e-08, -1.318186640739441, 2.081541061401367, 4.569557887634801e-08, -0.8220356702804565, 1.833853006362915]","[1510, 1656.0638952596053, 299.27546028513433, 1570, 661.2347578221728, 2261.8841564736954, 1630, 2442.3025732464125, 381.1233377208424, 1570, 472.2109902145862, 1854.047973473759]"
1951,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8277524709701538, 1.8347926139831543, 7.549790126404332e-08, -1.3340113162994385, 2.1056532859802246, 1.5893254712295857e-08, -1.3340113162994385, 2.1056532859802246, 4.569557887634801e-08, -0.8277524709701538, 1.8347926139831543]","[1510, 1667.5808981840316, 299.42879945793544, 1570, 669.1728033068848, 2288.0854453954403, 1630, 2471.6221283431714, 385.53820691644785, 1570, 475.4949549038805, 1854.997928349161]"
1952,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8348755240440369, 1.8359012603759766, 4.569557887634801e-08, -1.3503313064575195, 2.133296251296997, 1.5893254712295857e-08, -1.3503313064575195, 2.133296251296997, 4.569557887634801e-08, -0.8348755240440369, 1.8359012603759766]","[1510, 1681.930921481258, 299.6097248965361, 1570, 677.3593107454562, 2318.1233756805464, 1630, 2501.859389688863, 390.59954315496384, 1570, 479.5867286151378, 1856.11878350537]"
1953,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.841972291469574, 1.836936593055725, 7.549790126404332e-08, -1.3626749515533447, 2.1582865715026855, -1.3909067675399456e-08, -1.3626749515533447, 2.1582865715026855, 4.569557887634801e-08, -0.841972291469574, 1.836936593055725]","[1510, 1696.227990004424, 299.7786859109712, 1570, 683.5511859498677, 2345.278837749787, 1630, 2524.7293803632206, 395.1751887783523, 1570, 483.6634027723458, 1857.1655175947972]"
1954,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.849042534828186, 1.8378987312316895, -1.0331603306212855e-07, -1.3710154294967651, 2.180830478668213, 4.569557887634801e-08, -1.3710154294967651, 2.180830478668213, 4.569557887634801e-08, -0.849042534828186, 1.8378987312316895]","[1510, 1710.471623438119, 299.935701955589, 1570, 687.7349743016788, 2369.775931459959, 1630, 2540.182405082007, 399.3029042020443, 1570, 487.72484041809815, 1858.138251139503]"
1955,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8546791076660156, 1.8386156558990479, 1.0530022365173863e-07, -1.3748539686203003, 2.197268009185791, 1.0530022365173863e-07, -1.3748540878295898, 2.197268009185791, 4.569557887634801e-08, -0.8546791076660156, 1.8386156558990479]","[1510, 1721.8270002267514, 300.05270040588414, 1570, 689.6604796962092, 2387.6375968091074, 1630, 2547.2945732942508, 402.3125620997031, 1570, 490.962718940158, 1858.8630708071846]"
1956,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8616998791694641, 1.839445948600769, -1.3909067675399456e-08, -1.376237154006958, 2.2160279750823975, -4.371138828673793e-08, -1.376237154006958, 2.2160279750823975, 4.569557887634801e-08, -0.8616998791694641, 1.839445948600769]","[1510, 1735.9709682126681, 300.18819994135225, 1570, 690.3543194195861, 2408.0229115282673, 1630, 2549.8570830175036, 405.74745029414026, 1570, 494.99573792409416, 1859.7025069537433]"
1957,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8672960996627808, 1.8400572538375854, 7.549790126404332e-08, -1.3747460842132568, 2.229757785797119, 4.569557887634801e-08, -1.3747460842132568, 2.229757785797119, 4.569557887634801e-08, -0.8672960996627808, 1.8400572538375854]","[1510, 1747.2450516179927, 300.2879618391097, 1570, 689.6063622309281, 2422.9422623414116, 1630, 2547.0944669497185, 408.2613335813367, 1570, 498.21043640513045, 1860.3205440764357]"
1958,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8728739619255066, 1.8406215906143188, 4.569557887634801e-08, -1.3710894584655762, 2.242476224899292, 4.569557887634801e-08, -1.3710894584655762, 2.242476224899292, 4.569557887634801e-08, -0.8728739619255066, 1.8406215906143188]","[1510, 1758.4821507366717, 300.3800587236619, 1570, 687.7721090485733, 2436.7626170938242, 1630, 2540.3195640665044, 410.5900380451132, 1570, 501.4145891658783, 1860.891095507564]"
1959,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8784330487251282, 1.8411390781402588, 1.5893254712295857e-08, -1.3654166460037231, 2.254286766052246, 7.549790126404332e-08, -1.3654167652130127, 2.254286766052246, 4.569557887634801e-08, -0.8784330487251282, 1.8411390781402588]","[1510, 1769.6814250167363, 300.4645100493571, 1570, 684.9264871476565, 2449.596414326372, 1630, 2529.809342752016, 412.7525093736744, 1570, 504.6079565308766, 1861.414281769188]"
1960,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8853551745414734, 1.841719627380371, 1.351025389340066e-07, -1.3557357788085938, 2.267915725708008, 4.569557887634801e-08, -1.3557357788085938, 2.267915725708008, 4.569557887634801e-08, -0.8853551745414734, 1.841719627380371]","[1510, 1783.6266625013611, 300.5592527252695, 1570, 680.0703266636684, 2464.406176423418, 1630, 2511.872658160969, 415.2479271629202, 1570, 508.58430938793833, 1862.00122420045]"
1961,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8853551745414734, 1.841719627380371, 1.351025389340066e-07, -1.3557357788085938, 2.267915725708008, 4.569557887634801e-08, -1.3557357788085938, 2.267915725708008, 4.569557887634801e-08, -0.8853551745414734, 1.841719627380371]","[1510, 1783.6266625013611, 300.5592527252695, 1570, 680.0703266636684, 2464.406176423418, 1630, 2511.872658160969, 415.2479271629202, 1570, 508.58430938793833, 1862.00122420045]"
1962,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8922469615936279, 1.8422268629074097, 1.5893254712295857e-08, -1.3434762954711914, 2.2804296016693115, 7.549790126404332e-08, -1.3434765338897705, 2.2804298400878906, 4.569557887634801e-08, -0.8922469615936279, 1.8422268629074097]","[1510, 1797.5107798499391, 300.64203097701636, 1570, 673.9206690620067, 2478.0042448438858, 1630, 2489.1590419810136, 417.5392204405413, 1570, 512.5432344150429, 1862.5140455649305]"
1963,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8977382779121399, 1.84257972240448, -1.3909067675399456e-08, -1.3320257663726807, 2.289726734161377, 4.569557887634801e-08, -1.3320257663726807, 2.289726734161377, 4.569557887634801e-08, -0.8977382779121399, 1.84257972240448]","[1510, 1808.5735244744333, 300.6996158477968, 1570, 668.1768027524967, 2488.1068736482785, 1630, 2467.9433521019632, 419.2414512374389, 1570, 515.6976716372882, 1862.8707908619606]"
1964,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9045740962028503, 1.8429547548294067, 1.5893254712295857e-08, -1.3159133195877075, 2.3005456924438477, 1.5893254712295857e-08, -1.3159133195877075, 2.3005456924438477, 4.569557887634801e-08, -0.9045740962028503, 1.8429547548294067]","[1510, 1822.3448877802841, 300.7608192273492, 1570, 660.094404161499, 2499.863178043348, 1630, 2438.090621822311, 421.2223669963151, 1570, 519.6244459132537, 1863.2499532621146]"
1965,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9113779067993164, 1.8432562351226807, -7.351371067443324e-08, -1.298059344291687, 2.310548782348633, -1.3909067675399456e-08, -1.298059344291687, 2.310548782348633, 4.569557887634801e-08, -0.9113779067993164, 1.8432562351226807]","[1510, 1836.0517687422112, 300.81001927403963, 1570, 651.1384121447655, 2510.7329278604298, 1630, 2405.011231954053, 423.05389993252663, 1570, 523.5328336574177, 1863.5547535513676]"
1966,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9167975783348083, 1.8434443473815918, 4.569557887634801e-08, -1.2826851606369019, 2.3179996013641357, -1.3909067675399456e-08, -1.2826851606369019, 2.3179996013641357, 4.569557887634801e-08, -0.9167975783348083, 1.8434443473815918]","[1510, 1846.9701785857064, 300.84071823555706, 1570, 643.426344451542, 2518.8292800277864, 1630, 2376.5263367645666, 424.4181204442424, 1570, 526.6461151790569, 1863.7449373617437]"
1967,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9167975783348083, 1.8434443473815918, 4.569557887634801e-08, -1.2826851606369019, 2.3179996013641357, -1.3909067675399456e-08, -1.2826851606369019, 2.3179996013641357, 4.569557887634801e-08, -0.9167975783348083, 1.8434443473815918]","[1510, 1846.9701785857064, 300.84071823555706, 1570, 643.426344451542, 2518.8292800277864, 1630, 2376.5263367645666, 424.4181204442424, 1570, 526.6461151790569, 1863.7449373617437]"
1968,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9235423803329468, 1.8436135053634644, 1.5893254712295857e-08, -1.2622747421264648, 2.326643228530884, -1.0331603306212855e-07, -1.2622747421264648, 2.326643228530884, 4.569557887634801e-08, -0.9235423803329468, 1.8436135053634644]","[1510, 1860.5581814834165, 300.8683239557048, 1570, 633.1879778017121, 2528.2217843148605, 1630, 2338.7104341385816, 426.0007402142256, 1570, 530.5206059651509, 1863.9159581646104]"
1969,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9302536249160767, 1.843709111213684, 7.549790126404332e-08, -1.2406895160675049, 2.3345322608947754, -4.371138828673793e-08, -1.2406895160675049, 2.3345322608947754, 4.569557887634801e-08, -0.9302536249160767, 1.843709111213684]","[1510, 1874.0785799870314, 300.8839263429906, 1570, 622.3602988642084, 2536.7943162935385, 1630, 2298.7178780629633, 427.44519615202483, 1570, 534.3758199963022, 1864.012616856576]"
1970,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9369306564331055, 1.843731164932251, -1.3311836255525122e-07, -1.2180496454238892, 2.341616153717041, 4.569557887634801e-08, -1.2180495262145996, 2.341615915298462, 4.569557887634801e-08, -0.9369306564331055, 1.843731164932251]","[1510, 1887.530053229171, 300.8875253974144, 1570, 611.0035843296422, 2544.491952068282, 1630, 2256.7710825431677, 428.74219002817557, 1570, 538.2113806396432, 1864.0349134376402]"
1971,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9435728788375854, 1.843679666519165, 7.549790126404332e-08, -1.1944400072097778, 2.3478007316589355, -4.371138828673793e-08, -1.1944400072097778, 2.3478007316589355, 4.569557887634801e-08, -0.9435728788375854, 1.843679666519165]","[1510, 1900.911400421308, 300.8791211189762, 1570, 599.1604105905883, 2551.212357022403, 1630, 2213.0279681491083, 429.87460960817043, 1570, 542.0269455016581, 1863.9828479078035]"
