i,joint_names,positions
1729,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.142601728439331, 1.8597286939620972, 1.5893254712295857e-08, -0.777208149433136, 1.824986219406128, -4.371138828673793e-08, -0.777208149433136, 1.824986219406128, 4.569557887634801e-08, -1.142601728439331, 1.8597286939620972]"
1730,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.1602208614349365, 1.879197359085083, 1.5893254712295857e-08, -0.7815847992897034, 1.8259668350219727, -4.371138828673793e-08, -0.7815847992897034, 1.8259668350219727, 4.569557887634801e-08, -1.1602208614349365, 1.879197359085083]"
1731,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.1785632371902466, 1.9005008935928345, 1.5893254712295857e-08, -0.7859534621238708, 1.8269212245941162, -4.371138828673793e-08, -0.7859534621238708, 1.8269212245941162, 1.5893254712295857e-08, -1.1785632371902466, 1.9005008935928345]"
1732,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.1785632371902466, 1.9005008935928345, 1.5893254712295857e-08, -0.7859534621238708, 1.8269212245941162, -4.371138828673793e-08, -0.7859534621238708, 1.8269212245941162, 1.5893254712295857e-08, -1.1785632371902466, 1.9005008935928345]"
1733,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.1972261667251587, 1.9229114055633545, 4.569557887634801e-08, -0.7903141975402832, 1.8278493881225586, -1.3909067675399456e-08, -0.7903141975402832, 1.8278493881225586, 4.569557887634801e-08, -1.1972261667251587, 1.9229114055633545]"
1734,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.2158663272857666, 1.9458444118499756, 4.569557887634801e-08, -0.7946667075157166, 1.8287513256072998, -1.3909067675399456e-08, -0.7946667075157166, 1.8287513256072998, 4.569557887634801e-08, -1.2158663272857666, 1.9458444118499756]"
1735,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -0.7990109920501709, 1.8296269178390503, -1.3909067675399456e-08, -0.7990109920501709, 1.8296269178390503, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168]"
1736,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -0.7990109920501709, 1.8296269178390503, -1.3909067675399456e-08, -0.7990109920501709, 1.8296269178390503, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168]"
1737,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.2519638538360596, 1.9915480613708496, 4.569557887634801e-08, -0.8033468127250671, 1.8304762840270996, -1.3909067675399456e-08, -0.8033468127250671, 1.8304762840270996, 1.0530022365173863e-07, -1.2519638538360596, 1.9915480613708496]"
1738,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2689719200134277, 2.013701915740967, 4.569557887634801e-08, -0.8076741099357605, 1.8312993049621582, -1.3909067675399456e-08, -0.8076741099357605, 1.8312993049621582, 4.569557887634801e-08, -1.2689719200134277, 2.013701915740967]"
1739,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2689719200134277, 2.013701915740967, 4.569557887634801e-08, -0.8076741099357605, 1.8312993049621582, -1.3909067675399456e-08, -0.8076741099357605, 1.8312993049621582, 4.569557887634801e-08, -1.2689719200134277, 2.013701915740967]"
1740,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.2850468158721924, 2.035112142562866, 4.569557887634801e-08, -0.8119928240776062, 1.8320960998535156, -1.3909067675399456e-08, -0.8119928240776062, 1.8320960998535156, 4.569557887634801e-08, -1.2850468158721924, 2.035112142562866]"
1741,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3000481128692627, 2.055649518966675, 4.569557887634801e-08, -0.8163028359413147, 1.8328666687011719, -1.3909067675399456e-08, -0.8163028359413147, 1.8328666687011719, 4.569557887634801e-08, -1.3000481128692627, 2.055649518966675]"
1742,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3138622045516968, 2.0752334594726562, 4.569557887634801e-08, -0.8206039667129517, 1.8336107730865479, -1.3909067675399456e-08, -0.8206039667129517, 1.8336107730865479, 1.5893254712295857e-08, -1.3138622045516968, 2.0752334594726562]"
1743,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3263983726501465, 2.0938212871551514, 4.569557887634801e-08, -0.8248961567878723, 1.8343286514282227, -1.3909067675399456e-08, -0.8248961567878723, 1.8343286514282227, 7.549790126404332e-08, -1.3263983726501465, 2.0938212871551514]"
1744,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3263983726501465, 2.0938212871551514, 4.569557887634801e-08, -0.8248961567878723, 1.8343286514282227, -1.3909067675399456e-08, -0.8248961567878723, 1.8343286514282227, 7.549790126404332e-08, -1.3263983726501465, 2.0938212871551514]"
1745,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3375880718231201, 2.1114015579223633, 4.569557887634801e-08, -0.8291791677474976, 1.8350201845169067, -1.3909067675399456e-08, -0.8291791677474976, 1.8350201845169067, 4.569557887634801e-08, -1.3375880718231201, 2.1114015579223633]"
1746,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.3503313064575195, 2.133296251296997, 4.569557887634801e-08, -0.8348755240440369, 1.8359012603759766, -1.3909067675399456e-08, -0.8348755240440369, 1.8359012603759766, 4.569557887634801e-08, -1.3503313064575195, 2.133296251296997]"
1747,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.3626749515533447, 2.1582865715026855, 4.569557887634801e-08, -0.841972291469574, 1.836936593055725, -1.3909067675399456e-08, -0.841972291469574, 1.836936593055725, 7.549790126404332e-08, -1.3626749515533447, 2.1582865715026855]"
1748,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3710154294967651, 2.180830478668213, 4.569557887634801e-08, -0.849042534828186, 1.8378987312316895, -1.3909067675399456e-08, -0.849042534828186, 1.8378987312316895, -1.0331603306212855e-07, -1.3710154294967651, 2.180830478668213]"
1749,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3748540878295898, 2.197268009185791, 4.569557887634801e-08, -0.8546791076660156, 1.8386156558990479, -1.3909067675399456e-08, -0.8546791076660156, 1.8386156558990479, 1.0530022365173863e-07, -1.3748539686203003, 2.197268009185791]"
1750,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.376255750656128, 2.2124242782592773, 4.569557887634801e-08, -0.8602979779243469, 1.8392857313156128, -1.3909067675399456e-08, -0.8602979779243469, 1.8392857313156128, 4.569557887634801e-08, -1.376255750656128, 2.2124242782592773]"
1751,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.375327467918396, 2.2264246940612793, 4.569557887634801e-08, -0.8658987283706665, 1.8399088382720947, -1.3909067675399456e-08, -0.8658987283706665, 1.8399088382720947, 7.549790126404332e-08, -1.375327467918396, 2.2264246940612793]"
1752,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.3710894584655762, 2.242476224899292, 4.569557887634801e-08, -0.8728739619255066, 1.8406215906143188, -1.3909067675399456e-08, -0.8728739619255066, 1.8406215906143188, 4.569557887634801e-08, -1.3710894584655762, 2.242476224899292]"
1753,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504, 4.569557887634801e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504]"
1754,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504, 4.569557887634801e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -0.8798198699951172, 1.8412610292434692, -1.3909067675399456e-08, -1.3637025356292725, 2.2571091651916504]"
1755,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3534799814224243, 2.270503282546997, 4.569557887634801e-08, -0.8867359757423401, 1.8418270349502563, -1.3909067675399456e-08, -0.8867359757423401, 1.8418270349502563, 1.0530022365173863e-07, -1.3534798622131348, 2.270503044128418]"
1756,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.340743064880371, 2.2828104496002197, 4.569557887634801e-08, -0.8936216235160828, 1.8423194885253906, -1.3909067675399456e-08, -0.8936216235160828, 1.8423194885253906, 1.0530022365173863e-07, -1.340743064880371, 2.2828104496002197]"
1757,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-7.351371067443324e-08, -1.325806736946106, 2.294156789779663, 4.569557887634801e-08, -0.9004763960838318, 1.8427386283874512, -1.3909067675399456e-08, -0.9004763960838318, 1.8427386283874512, -1.3909067675399456e-08, -1.325806736946106, 2.294156789779663]"
1758,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.3124735355377197, 2.302609443664551, 4.569557887634801e-08, -0.9059374332427979, 1.8430209159851074, -1.3909067675399456e-08, -0.9059374332427979, 1.8430209159851074, 4.569557887634801e-08, -1.3124735355377197, 2.302609443664551]"
1759,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.294301152229309, 2.3124563694000244, 4.569557887634801e-08, -0.9127348065376282, 1.843307614326477, -1.3909067675399456e-08, -0.9127348065376282, 1.843307614326477, -1.3909067675399456e-08, -1.294301152229309, 2.3124563694000244]"
1760,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2787041664123535, 2.3197875022888184, 4.569557887634801e-08, -0.9181492328643799, 1.8434841632843018, -1.3909067675399456e-08, -0.9181492328643799, 1.8434841632843018, -1.3311836255525122e-07, -1.278704285621643, 2.3197877407073975]"
1761,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.0331603306212855e-07, -1.2622747421264648, 2.326643228530884, 4.569557887634801e-08, -0.9235423803329468, 1.8436135053634644, -1.3909067675399456e-08, -0.9235423803329468, 1.8436135053634644, 1.5893254712295857e-08, -1.2622747421264648, 2.326643228530884]"
1762,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.2406895160675049, 2.3345322608947754, 4.569557887634801e-08, -0.9302536249160767, 1.843709111213684, -1.3909067675399456e-08, -0.9302536249160767, 1.843709111213684, 7.549790126404332e-08, -1.2406895160675049, 2.3345322608947754]"
1763,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.2406895160675049, 2.3345322608947754, 4.569557887634801e-08, -0.9302536249160767, 1.843709111213684, -1.3909067675399456e-08, -0.9302536249160767, 1.843709111213684, 7.549790126404332e-08, -1.2406895160675049, 2.3345322608947754]"
1764,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.2180495262145996, 2.341615915298462, 4.569557887634801e-08, -0.9369306564331055, 1.843731164932251, -1.3909067675399456e-08, -0.9369306564331055, 1.843731164932251, -1.3311836255525122e-07, -1.2180496454238892, 2.341616153717041]"
1765,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.1944400072097778, 2.3478007316589355, 4.569557887634801e-08, -0.9435728788375854, 1.843679666519165, -1.3909067675399456e-08, -0.9435728788375854, 1.843679666519165, 7.549790126404332e-08, -1.1944400072097778, 2.3478007316589355]"
1766,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.1748943328857422, 2.352008581161499, 4.569557887634801e-08, -0.9488611817359924, 1.8435856103897095, -1.3909067675399456e-08, -0.9488611817359924, 1.8435856103897095, -4.371138828673793e-08, -1.1748943328857422, 2.352008581161499]"
1767,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.1496813297271729, 2.356189489364624, 4.569557887634801e-08, -0.9554393291473389, 1.8434017896652222, -1.3909067675399456e-08, -0.9554393291473389, 1.8434017896652222, -1.3909067675399456e-08, -1.1496813297271729, 2.356189489364624]"
1768,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-7.351371067443324e-08, -1.1236523389816284, 2.358961582183838, 4.569557887634801e-08, -0.961980938911438, 1.843144416809082, -1.3909067675399456e-08, -0.961980938911438, 1.843144416809082, -1.3909067675399456e-08, -1.1236523389816284, 2.358961582183838]"
1769,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-7.351371067443324e-08, -1.0968852043151855, 2.3600594997406006, 4.569557887634801e-08, -0.9684855341911316, 1.8428136110305786, -1.3909067675399456e-08, -0.9684855341911316, 1.8428136110305786, -1.3909067675399456e-08, -1.096885323524475, 2.3600597381591797]"
1770,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0695009231567383, 2.3591859340667725, 4.569557887634801e-08, -0.9749525189399719, 1.8424092531204224, -1.3909067675399456e-08, -0.9749525189399719, 1.8424092531204224, -7.351371067443324e-08, -1.0695009231567383, 2.3591859340667725]"
1771,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0695009231567383, 2.3591859340667725, 4.569557887634801e-08, -0.9749525189399719, 1.8424092531204224, -1.3909067675399456e-08, -0.9749525189399719, 1.8424092531204224, -7.351371067443324e-08, -1.0695009231567383, 2.3591859340667725]"
1772,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.0416762828826904, 2.356018543243408, 4.569557887634801e-08, -0.9813811779022217, 1.8419313430786133, -1.3909067675399456e-08, -0.9813811779022217, 1.8419313430786133, -1.3311836255525122e-07, -1.0416762828826904, 2.3560187816619873]"
1773,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0136531591415405, 2.350224733352661, 4.569557887634801e-08, -0.987771213054657, 1.8413801193237305, -1.3909067675399456e-08, -0.987771213054657, 1.8413801193237305, 4.569557887634801e-08, -1.0136531591415405, 2.350224733352661]"
1774,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -0.9912949204444885, 2.343475580215454, 4.569557887634801e-08, -0.9928548336029053, 1.8408862352371216, -1.3909067675399456e-08, -0.9928548336029053, 1.8408862352371216, 1.0530022365173863e-07, -0.991294801235199, 2.343475341796875]"
1775,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -0.9691843390464783, 2.334670066833496, 4.569557887634801e-08, -0.9979128837585449, 1.8403452634811401, -1.3909067675399456e-08, -0.9979128837585449, 1.8403452634811401, 1.0530022365173863e-07, -0.9691843390464783, 2.334670066833496]"
1776,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9421906471252441, 2.320539951324463, 4.569557887634801e-08, -1.0041993856430054, 1.8396031856536865, -1.3909067675399456e-08, -1.0041993856430054, 1.8396031856536865, -1.3311836255525122e-07, -0.9421905875205994, 2.320539951324463]"
1777,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9162708520889282, 2.3026914596557617, 4.569557887634801e-08, -1.01044499874115, 1.83878755569458, -1.3909067675399456e-08, -1.01044499874115, 1.83878755569458, -1.3311836255525122e-07, -0.9162708520889282, 2.3026914596557617]"
1778,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -0.8917801976203918, 2.2808988094329834, 4.569557887634801e-08, -1.0166490077972412, 1.8378987312316895, -1.3909067675399456e-08, -1.0166490077972412, 1.8378987312316895, 7.549790126404332e-08, -0.8917801976203918, 2.2808988094329834]"
1779,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -0.8917801976203918, 2.2808988094329834, 4.569557887634801e-08, -1.0166490077972412, 1.8378987312316895, -1.3909067675399456e-08, -1.0166490077972412, 1.8378987312316895, 7.549790126404332e-08, -0.8917801976203918, 2.2808988094329834]"
1780,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -0.8690094947814941, 2.2549870014190674, 4.569557887634801e-08, -1.0228112936019897, 1.836936593055725, -1.3909067675399456e-08, -1.0228112936019897, 1.836936593055725, -1.9272300733064185e-07, -0.8690094947814941, 2.2549870014190674]"
1781,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8521651029586792, 2.2312123775482178, 4.569557887634801e-08, -1.0277104377746582, 1.8361141681671143, -1.3909067675399456e-08, -1.0277104377746582, 1.8361141681671143, -1.0331603306212855e-07, -0.8521650433540344, 2.2312123775482178]"
1782,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -0.8328995704650879, 2.19765043258667, 4.569557887634801e-08, -1.0337955951690674, 1.8350201845169067, -1.3909067675399456e-08, -1.0337955951690674, 1.8350201845169067, -4.371138828673793e-08, -0.8328995704650879, 2.19765043258667]"
