i,joint_names,positions,pulse_position
1911,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1912,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1913,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1914,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1915,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1916,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1917,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1918,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1919,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1920,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1921,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
1922,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1923,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1924,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1925,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1926,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1927,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1928,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1929,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1930,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1931,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1932,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1933,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1934,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1935,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1936,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1937,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1938,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1939,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1940,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1941,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1942,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1943,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1944,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1945,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1946,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1947,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1948,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1949,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1950,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
